,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-3.64,-3.50,0.91,5.03,-0.75,-1.01,2.97,-1.65
DCC_joint,,-3.64,,-1.69,3.76,6.45,0.69,1.09,5.28,2.35
DCC_bivariate_loop,,-3.50,-1.69,,3.82,6.50,1.62,2.10,5.10,2.75
SW_cross_validated,,0.91,3.76,3.82,,4.38,-1.20,-1.57,2.03,-2.25
SW_15,,5.03,6.45,6.50,4.38,,-4.45,-5.10,-2.84,-5.73
SW_30,,-0.75,0.69,1.62,-1.20,-4.45,,0.04,2.50,0.10
SW_60,,-1.01,1.09,2.10,-1.57,-5.10,0.04,,3.16,0.07
SW_120,,2.97,5.28,5.10,2.03,-2.84,2.50,3.16,,-4.10
sFC,,-1.65,2.35,2.75,-2.25,-5.73,0.10,0.07,-4.10,
