,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.84,1.29,0.57,0.69,1.33,0.65,1.17,23.05
DCC_joint,,1.84,,0.75,3.91,3.47,5.36,5.33,1.29,45.31
DCC_bivariate_loop,,1.29,0.75,,2.80,2.61,4.03,3.56,0.34,37.83
SW_cross_validated,,0.57,3.91,2.80,,0.24,1.20,0.05,2.95,45.57
SW_15,,0.69,3.47,2.61,0.24,,0.75,0.24,2.64,34.32
SW_30,,1.33,5.36,4.03,1.20,0.75,,1.54,4.46,50.82
SW_60,,0.65,5.33,3.56,0.05,0.24,1.54,,4.27,93.00
SW_120,,1.17,1.29,0.34,2.95,2.64,4.46,4.27,,53.71
sFC,,23.05,45.31,37.83,45.57,34.32,50.82,93.00,53.71,
