,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.23,0.50,0.53,0.68,1.14,0.74,1.54,1.49
DCC_joint,,0.23,,2.54,1.61,2.91,4.99,3.16,5.28,5.81
DCC_bivariate_loop,,0.50,2.54,,0.15,0.61,2.42,0.82,8.65,9.82
SW_cross_validated,,0.53,1.61,0.15,,0.22,1.16,0.34,4.46,4.49
SW_15,,0.68,2.91,0.61,0.22,,1.54,0.18,8.27,9.03
SW_30,,1.14,4.99,2.42,1.16,1.54,,1.37,12.21,14.36
SW_60,,0.74,3.16,0.82,0.34,0.18,1.37,,8.73,9.61
SW_120,,1.54,5.28,8.65,4.46,8.27,12.21,8.73,,0.42
sFC,,1.49,5.81,9.82,4.49,9.03,14.36,9.61,0.42,
