,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point
0,99,79,77,99,97,99,99,99,91,99,99
1,99,95,99,99,99,93,99,99,85,99,97
2,99,99,99,99,99,97,99,99,91,95,97
3,85,99,91,99,99,99,91,97,93,99,99
4,99,93,89,99,99,99,99,99,97,97,99
5,99,97,99,99,91,99,99,99,87,91,99
6,97,99,83,95,99,99,99,95,93,85,99
7,91,99,99,97,99,99,99,97,97,99,99
8,97,99,99,93,99,99,99,89,97,99,99
9,99,97,99,99,99,97,95,97,99,99,99
