,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point,average
VWP,0.022,0.052,0.104,0.128,0.154,,,0.236,0.178,0.170,,0.131
SVWP,0.022,0.053,0.103,0.130,0.156,,,0.274,0.183,0.170,,0.136
DCC_joint,0.046,0.070,0.176,0.220,0.252,,,0.232,0.226,0.161,,0.173
SW_cross_validated,0.099,0.077,0.130,0.155,0.176,,,0.212,0.169,0.179,,0.150
SW_15,0.275,0.169,0.207,0.206,0.206,,,0.244,0.208,0.243,,0.220
SW_30,0.189,0.127,0.152,0.150,0.156,,,0.198,0.169,0.188,,0.166
SW_60,0.137,0.097,0.117,0.143,0.207,,,0.201,0.164,0.179,,0.156
SW_120,0.111,0.079,0.150,0.293,0.490,,,0.317,0.195,0.192,,0.228
sFC,0.043,0.028,0.569,0.569,0.569,,,0.312,0.655,0.164,,0.364
