,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
59,1.354,1.583,0.403,0.241,0.196,0.191,0.191,1.138,0.401,1.186,1.099
60,0.952,1.684,0.548,0.231,0.173,0.191,0.191,0.143,0.250,1.498,1.099
61,1.218,2.247,0.483,0.252,0.309,0.191,0.191,0.285,0.520,1.844,1.099
62,1.220,0.969,0.513,0.175,0.091,0.191,0.191,0.242,0.393,1.927,1.099
63,0.851,1.552,0.380,0.297,0.137,0.191,0.191,0.153,0.372,1.735,1.099
64,1.084,1.006,0.383,0.205,0.148,0.191,0.191,0.213,0.417,1.408,1.099
65,1.269,0.557,0.718,0.209,0.176,0.191,0.191,0.256,0.796,0.888,1.099
66,1.114,0.822,0.616,0.183,0.199,0.191,0.191,0.922,0.604,1.344,1.099
67,1.173,2.111,0.449,0.254,0.136,0.191,0.191,0.264,0.266,1.530,1.099
68,1.194,2.007,0.515,0.199,0.170,0.191,0.191,0.233,0.409,1.256,1.099
69,0.521,1.580,0.210,0.189,0.236,0.191,0.191,0.194,0.389,1.701,1.099
70,0.986,0.839,0.259,0.293,0.141,0.191,0.191,0.222,0.399,1.713,1.099
71,0.694,2.014,0.547,0.281,0.172,0.191,0.191,0.167,0.513,0.947,1.099
72,0.361,1.609,0.500,0.333,0.152,0.191,0.191,0.249,0.592,0.441,1.099
73,1.537,1.991,0.401,0.208,0.179,0.191,0.191,0.244,0.681,1.657,1.099
74,1.676,1.299,0.399,0.242,0.182,0.191,0.191,0.364,0.344,1.908,1.099
75,0.927,1.506,0.496,0.216,0.124,0.191,0.191,0.911,0.198,1.655,1.099
76,1.348,1.481,0.455,0.247,0.244,0.191,0.191,0.185,0.272,1.717,1.099
77,0.369,1.394,0.342,0.268,0.222,0.191,0.191,1.003,0.213,1.374,1.099
78,1.279,1.837,0.352,0.230,0.169,0.191,0.191,0.294,0.774,1.777,1.099
79,1.246,1.570,0.508,0.274,0.174,0.191,0.191,0.729,0.239,1.495,1.099
80,0.919,2.013,0.364,0.144,0.210,0.191,0.191,0.871,0.296,1.734,1.099
81,1.577,1.460,0.368,0.168,0.308,0.191,0.191,0.222,0.837,1.658,1.099
82,1.423,1.378,0.443,0.364,0.208,0.191,0.191,0.331,0.864,1.707,1.099
83,1.330,0.642,0.440,0.251,0.171,0.191,0.191,0.231,0.115,1.525,1.099
84,1.504,0.729,0.664,0.178,0.175,0.191,0.191,0.342,0.293,0.893,1.099
85,1.488,1.079,0.517,0.339,0.161,0.191,0.191,0.355,0.174,1.309,1.099
86,1.358,1.367,0.327,0.157,0.140,0.191,0.191,0.554,0.212,1.691,1.099
87,1.425,1.527,0.401,0.203,0.163,0.191,0.191,0.196,0.568,0.393,1.099
88,1.249,2.117,0.469,0.155,0.164,0.191,0.191,0.223,0.397,0.722,1.099
89,0.526,2.005,0.681,0.239,0.194,0.191,0.191,1.807,0.682,1.276,1.099
90,1.487,1.368,0.443,0.218,0.184,0.191,0.191,0.217,0.271,1.386,1.099
91,1.485,0.394,0.406,0.300,0.163,0.191,0.191,0.208,0.364,1.876,1.099
92,1.397,1.697,0.186,0.299,0.261,0.191,0.191,0.195,0.257,1.546,1.099
93,1.209,1.522,0.237,0.286,0.248,0.191,0.191,0.898,0.187,1.833,1.099
94,1.495,1.938,0.341,0.422,0.126,0.191,0.191,0.388,0.270,1.477,1.099
95,0.632,1.523,0.500,0.179,0.219,0.191,0.191,0.186,0.282,1.363,1.099
96,1.268,1.760,0.337,0.177,0.217,0.191,0.191,0.159,0.355,0.752,1.099
97,1.706,1.662,0.350,0.243,0.180,0.191,0.191,0.171,0.873,1.269,1.099
98,0.598,2.334,0.524,0.232,0.185,0.191,0.191,1.196,0.294,0.966,1.099
99,1.478,1.487,0.174,0.274,0.256,0.191,0.191,0.302,0.372,1.438,1.099
100,1.360,1.825,0.331,0.261,0.268,0.191,0.191,0.216,0.315,1.665,1.099
101,1.854,0.851,0.402,0.263,0.269,0.191,0.191,0.291,0.580,0.634,1.099
102,1.550,2.006,0.415,0.323,0.240,0.191,0.191,0.218,0.260,1.556,1.099
103,0.660,2.136,0.454,0.188,0.175,0.191,0.191,1.123,0.290,1.648,1.099
104,0.946,1.401,0.406,0.218,0.217,0.191,0.191,0.581,0.265,1.372,1.099
105,1.234,2.091,0.353,0.314,0.170,0.191,0.191,0.251,0.240,1.435,1.099
106,1.277,0.397,0.486,0.175,0.143,0.191,0.191,1.532,0.326,1.743,1.099
107,1.041,2.029,0.621,0.389,0.146,0.191,0.191,0.190,0.472,1.405,1.099
108,1.546,1.671,0.422,0.206,0.195,0.191,0.191,0.839,0.343,1.744,1.099
109,1.554,0.728,0.343,0.210,0.177,0.191,0.191,0.194,0.295,1.400,1.099
110,1.123,2.003,0.399,0.365,0.125,0.191,0.191,0.157,0.226,0.884,1.099
111,1.461,1.311,0.392,0.264,0.227,0.191,0.191,0.270,0.430,1.455,1.099
112,1.474,1.387,0.353,0.260,0.158,0.191,0.191,0.943,0.280,0.992,1.099
113,1.322,2.051,0.392,0.226,0.150,0.191,0.191,0.351,0.428,1.697,1.099
114,1.228,1.376,0.445,0.172,0.196,0.191,0.191,0.235,0.434,0.773,1.099
115,1.351,2.146,0.532,0.271,0.191,0.191,0.191,0.191,0.362,1.435,1.099
116,1.054,1.866,0.276,0.130,0.134,0.191,0.191,0.238,0.334,0.508,1.099
117,1.079,1.593,0.388,0.224,0.185,0.191,0.191,1.095,0.480,1.234,1.099
118,1.205,2.232,0.412,0.204,0.149,0.191,0.191,0.279,0.308,1.518,1.099
119,1.224,0.578,0.543,0.276,0.285,0.191,0.191,1.001,0.384,1.669,1.099
120,1.055,1.331,0.379,0.318,0.268,0.191,0.191,0.178,0.299,1.898,1.099
121,1.188,1.958,0.346,0.203,0.201,0.191,0.191,0.224,0.470,1.704,1.099
122,1.508,1.283,0.371,0.290,0.238,0.191,0.191,1.265,0.445,1.772,1.099
123,1.352,0.465,0.410,0.162,0.171,0.191,0.191,0.929,0.426,1.866,1.099
124,0.255,2.081,0.441,0.266,0.197,0.191,0.191,0.360,0.405,0.961,1.099
125,1.176,1.171,0.470,0.218,0.177,0.191,0.191,1.233,0.293,1.956,1.099
126,1.059,1.595,0.396,0.297,0.231,0.191,0.191,0.311,0.156,0.970,1.099
127,0.638,1.518,0.668,0.219,0.255,0.191,0.191,0.198,0.596,1.661,1.099
128,1.490,1.795,0.244,0.313,0.256,0.191,0.191,0.214,0.519,1.361,1.099
129,1.157,1.195,0.431,0.248,0.250,0.191,0.191,0.170,0.255,1.614,1.099
130,0.438,1.048,0.598,0.237,0.175,0.191,0.191,0.168,0.444,0.514,1.099
131,1.434,1.981,0.429,0.170,0.202,0.191,0.191,1.111,0.326,1.538,1.099
132,1.297,2.284,0.367,0.283,0.274,0.191,0.191,1.026,0.350,1.047,1.099
133,1.428,1.839,0.522,0.153,0.135,0.191,0.191,0.253,0.249,1.486,1.099
134,0.580,0.859,0.222,0.268,0.152,0.191,0.191,1.600,0.352,1.965,1.099
135,1.225,1.907,0.516,0.192,0.291,0.191,0.191,0.268,0.608,1.898,1.099
136,1.533,1.710,0.518,0.232,0.253,0.191,0.191,0.296,0.475,1.505,1.099
137,1.225,1.991,0.350,0.224,0.148,0.191,0.191,0.270,0.315,1.387,1.099
138,1.255,1.737,0.451,0.223,0.190,0.191,0.191,1.676,0.358,1.682,1.099
139,0.657,1.934,0.320,0.245,0.189,0.191,0.191,0.209,0.257,1.571,1.099
140,0.748,0.728,0.489,0.248,0.143,0.191,0.191,1.509,0.256,1.584,1.099
141,1.286,1.628,0.329,0.218,0.181,0.191,0.191,0.286,0.151,1.134,1.099
142,0.973,1.499,0.320,0.172,0.210,0.191,0.191,0.219,0.279,1.587,1.099
143,0.988,1.716,0.478,0.294,0.177,0.191,0.191,0.860,0.510,1.859,1.099
144,1.506,1.968,0.356,0.236,0.195,0.191,0.191,1.628,0.147,1.301,1.099
145,0.140,2.211,0.428,0.209,0.248,0.191,0.191,0.247,0.551,1.850,1.099
146,0.663,1.155,0.265,0.191,0.202,0.191,0.191,0.603,0.399,1.417,1.099
147,1.299,0.910,0.357,0.188,0.266,0.191,0.191,0.168,0.304,1.365,1.099
148,1.326,1.539,0.211,0.310,0.121,0.191,0.191,0.242,0.415,1.719,1.099
149,0.858,1.212,0.492,0.208,0.204,0.191,0.191,0.209,0.165,1.815,1.099
150,0.563,1.049,0.307,0.234,0.281,0.191,0.191,0.168,0.329,1.507,1.099
151,0.977,1.524,0.499,0.273,0.131,0.191,0.191,1.340,0.110,1.846,1.099
152,1.197,1.197,0.469,0.160,0.215,0.191,0.191,1.202,0.356,1.266,1.099
153,1.411,0.668,0.269,0.231,0.306,0.191,0.191,0.231,0.247,1.536,1.099
154,1.173,1.742,0.385,0.227,0.112,0.191,0.191,0.243,0.180,1.098,1.099
155,0.948,1.010,0.373,0.227,0.203,0.191,0.191,0.153,0.265,1.992,1.099
156,1.030,0.740,0.271,0.248,0.123,0.191,0.191,0.389,0.203,1.739,1.099
157,0.989,0.478,0.528,0.171,0.240,0.191,0.191,1.322,0.512,0.465,1.099
158,1.600,0.368,0.341,0.314,0.172,0.191,0.191,0.153,0.528,0.948,1.099
159,1.156,0.606,0.446,0.280,0.132,0.191,0.191,0.358,0.722,1.567,1.099
160,0.891,1.384,0.315,0.220,0.112,0.191,0.191,1.121,0.607,1.346,1.099
161,0.488,2.052,0.444,0.147,0.191,0.191,0.191,0.221,0.196,0.517,1.099
162,0.938,1.778,0.402,0.336,0.182,0.191,0.191,0.298,0.228,1.490,1.099
163,1.573,1.460,0.348,0.258,0.196,0.191,0.191,0.134,0.415,1.484,1.099
164,1.340,1.704,0.458,0.235,0.195,0.191,0.191,0.950,0.515,1.219,1.099
165,1.358,2.271,0.470,0.296,0.204,0.191,0.191,0.190,0.221,1.544,1.099
166,1.359,1.958,0.340,0.261,0.144,0.191,0.191,1.164,0.377,1.677,1.099
167,0.578,1.844,0.388,0.181,0.143,0.191,0.191,0.184,0.319,1.109,1.099
168,1.190,1.420,0.373,0.270,0.163,0.191,0.191,1.375,0.256,1.664,1.099
169,1.148,1.457,0.531,0.215,0.251,0.191,0.191,0.209,0.123,1.422,1.099
170,0.997,1.436,0.463,0.237,0.132,0.191,0.191,0.236,0.796,1.387,1.099
171,1.086,1.477,0.349,0.191,0.167,0.191,0.191,0.960,0.294,1.359,1.099
172,1.527,1.182,0.444,0.205,0.109,0.191,0.191,0.178,0.202,0.448,1.099
173,1.291,1.619,0.320,0.265,0.112,0.191,0.191,0.195,0.196,1.024,1.099
174,1.216,0.773,0.528,0.227,0.217,0.191,0.191,0.165,0.120,0.873,1.099
175,1.163,2.058,0.448,0.176,0.160,0.191,0.191,1.126,0.778,1.609,1.099
176,0.654,1.997,0.432,0.258,0.306,0.191,0.191,1.187,0.167,1.647,1.099
177,0.304,1.620,0.617,0.229,0.176,0.191,0.191,0.863,0.491,1.105,1.099
178,1.433,0.640,0.397,0.201,0.230,0.191,0.191,0.224,0.551,1.449,1.099
179,1.390,1.286,0.493,0.253,0.230,0.191,0.191,0.228,0.336,0.793,1.099
180,1.547,1.014,0.467,0.334,0.114,0.191,0.191,0.340,0.472,1.721,1.099
181,1.195,1.886,0.316,0.360,0.163,0.191,0.191,0.230,0.382,1.528,1.099
182,1.195,2.000,0.312,0.277,0.179,0.191,0.191,0.169,0.477,1.519,1.099
183,1.253,2.046,0.414,0.288,0.209,0.191,0.191,1.232,0.227,0.445,1.099
184,1.183,1.631,0.484,0.144,0.133,0.191,0.191,1.189,0.280,2.031,1.099
185,1.450,1.282,0.247,0.248,0.136,0.191,0.191,0.962,0.279,0.874,1.099
186,0.450,0.715,0.715,0.383,0.148,0.191,0.191,0.314,0.401,1.612,1.099
187,1.364,1.710,0.351,0.153,0.121,0.191,0.191,1.373,0.456,1.553,1.099
188,0.544,0.709,0.510,0.276,0.145,0.191,0.191,0.221,0.488,1.596,1.099
189,1.401,1.333,0.369,0.388,0.182,0.191,0.191,0.178,0.310,1.153,1.099
190,0.897,1.830,0.317,0.186,0.215,0.191,0.191,0.198,0.293,1.451,1.099
191,0.445,2.042,0.446,0.361,0.181,0.191,0.191,0.151,0.349,1.407,1.099
192,0.810,2.196,0.488,0.355,0.157,0.191,0.191,0.274,0.403,1.236,1.099
193,1.356,2.168,0.403,0.211,0.201,0.191,0.191,0.153,0.403,1.302,1.099
194,1.112,1.441,0.379,0.207,0.178,0.191,0.191,0.188,0.209,0.985,1.099
195,1.112,0.940,0.325,0.232,0.150,0.191,0.191,0.230,0.344,1.368,1.099
196,1.201,1.910,0.399,0.278,0.200,0.191,0.191,0.261,0.379,1.256,1.099
197,1.439,1.490,0.480,0.183,0.238,0.191,0.191,1.067,0.272,1.461,1.099
198,1.367,0.381,0.282,0.211,0.142,0.191,0.191,0.148,0.435,1.461,1.099
199,1.333,0.352,0.222,0.217,0.191,0.191,0.191,0.135,0.539,1.099,1.099
