,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point
0,93,91,57,99,59,95,99,85,85,89,99
1,99,61,73,95,79,93,91,99,99,55,83
2,87,89,47,73,37,99,99,39,85,79,99
3,97,99,81,71,61,47,97,99,49,99,75
4,99,73,85,83,47,99,71,99,99,97,45
5,77,79,79,89,95,45,51,83,67,99,99
6,97,59,77,51,55,99,91,99,99,55,85
7,75,95,99,61,95,95,97,93,97,99,85
8,95,85,99,47,59,93,97,99,97,91,67
9,97,81,61,83,41,47,85,99,97,81,99
