,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.0012,0.0001,0.0000,0.0000,0.0000,0.0000
DCC_joint,nan,-7.0273,-,1.,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,-7.9438,-1.9728,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,4.2015,18.4788,19.9151,-,1.,0.0000,0.0000,0.0000,0.0000
SW_15,nan,4.6752,23.5441,25.3182,0.3007,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,8.8605,32.4903,34.2667,6.8276,8.0356,-,0.0000,0.,0.0000
SW_60,nan,-28.3116,-50.2199,-47.7785,-54.8478,-72.1285,-83.1647,-,0.0000,0.0000
SW_120,nan,-49.2782,-104.6469,-101.8129,-91.3157,-122.1599,-134.9052,-62.8217,-,0.0000
sFC,nan,-40.4694,-90.5561,-87.412,-79.0139,-110.1777,-124.1277,-40.6076,39.3552,-
