,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.0635e-40,6.5270e-45,1.0509e-02,2.5723e-76,2.2008e-03,4.1205e-01,1.7698e-92,2.7388e-293
DCC_joint,,3.0635e-40,,1.0262e-01,3.2643e-34,1.6710e-19,4.7941e-39,1.3128e-55,3.4219e-38,3.7847e-308
DCC_bivariate_loop,,6.5270e-45,1.0262e-01,,3.2549e-39,3.1315e-13,1.9671e-44,1.3660e-60,5.6749e-30,2.9860e-297
SW_cross_validated,,1.0509e-02,3.2643e-34,3.2549e-39,,5.5475e-74,7.3731e-01,1.2771e-04,1.0800e-91,9.6663e-313
SW_15,,2.5723e-76,1.6710e-19,3.1315e-13,5.5475e-74,,1.3786e-84,3.1806e-99,8.9392e-08,9.4979e-304
SW_30,,2.2008e-03,4.7941e-39,1.9671e-44,7.3731e-01,1.3786e-84,,4.2617e-06,3.6636e-103,0.0000e+00
SW_60,,4.1205e-01,1.3128e-55,1.3660e-60,1.2771e-04,3.1806e-99,4.2617e-06,,5.8474e-116,0.0000e+00
SW_120,,1.7698e-92,3.4219e-38,5.6749e-30,1.0800e-91,8.9392e-08,3.6636e-103,5.8474e-116,,2.7640e-282
sFC,,2.7388e-293,3.7847e-308,2.9860e-297,9.6663e-313,9.4979e-304,0.0000e+00,0.0000e+00,2.7640e-282,
