,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,1.,0.0000,0.0000,0.0000,0.0000,0.0006,0.0000
DCC_joint,nan,2.0842,-,0.9157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,-0.0836,-2.2432,-,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000
SW_cross_validated,nan,-8.1842,-10.467,-8.3709,-,0.0000,0.0000,0.0645,0.0042,0.0000
SW_15,nan,-47.5022,-51.9368,-49.8251,-37.2313,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-27.3588,-30.8172,-28.5441,-17.5963,24.9275,-,0.0000,0.0000,0.0000
SW_60,nan,-12.4695,-15.2618,-12.9141,-3.1438,41.6202,17.3011,-,0.0000,0.0000
SW_120,nan,-4.3549,-6.5636,-4.4173,3.8911,42.5519,22.4329,7.6154,-,0.0000
sFC,nan,13.2385,11.2526,13.9455,22.6901,78.8886,51.0879,31.1497,18.421,-
