,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,14.91,16.02,2.57,23.29,3.08,-0.82,27.12,105.66
DCC_joint,,14.91,,1.64,-13.44,9.52,-14.62,-18.50,14.41,115.47
DCC_bivariate_loop,,16.02,1.64,,-14.66,7.54,-15.90,-19.65,12.37,108.20
SW_cross_validated,,2.57,-13.44,-14.66,,22.75,0.34,-3.87,26.93,118.67
SW_15,,23.29,9.52,7.54,22.75,,-25.23,-28.76,5.45,112.48
SW_30,,3.08,-14.62,-15.90,0.34,-25.23,,-4.66,29.74,142.51
SW_60,,-0.82,-18.50,-19.65,-3.87,-28.76,-4.66,,33.00,137.62
SW_120,,27.12,14.41,12.37,26.93,5.45,29.74,33.00,,98.91
sFC,,105.66,115.47,108.20,118.67,112.48,142.51,137.62,98.91,
