,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.49,1.60,0.26,2.33,0.31,0.08,2.71,10.56
DCC_joint,,1.49,,0.16,1.34,0.95,1.46,1.85,1.44,11.55
DCC_bivariate_loop,,1.60,0.16,,1.47,0.75,1.59,1.97,1.24,10.82
SW_cross_validated,,0.26,1.34,1.47,,2.27,0.03,0.39,2.69,11.87
SW_15,,2.33,0.95,0.75,2.27,,2.52,2.88,0.54,11.25
SW_30,,0.31,1.46,1.59,0.03,2.52,,0.47,2.97,14.25
SW_60,,0.08,1.85,1.97,0.39,2.88,0.47,,3.30,13.76
SW_120,,2.71,1.44,1.24,2.69,0.54,2.97,3.30,,9.89
sFC,,10.56,11.55,10.82,11.87,11.25,14.25,13.76,9.89,
