,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.03,7.95,-4.19,-4.66,-8.85,28.30,49.24,40.44
DCC_joint,,7.03,,1.97,-18.48,-23.54,-32.49,50.22,104.65,90.56
DCC_bivariate_loop,,7.95,1.97,,-19.92,-25.32,-34.27,47.78,101.81,87.41
SW_cross_validated,,-4.19,-18.48,-19.92,,-0.30,-6.83,54.85,91.32,79.01
SW_15,,-4.66,-23.54,-25.32,-0.30,,-8.04,72.13,122.16,110.18
SW_30,,-8.85,-32.49,-34.27,-6.83,-8.04,,83.16,134.91,124.13
SW_60,,28.30,50.22,47.78,54.85,72.13,83.16,,62.82,40.61
SW_120,,49.24,104.65,101.81,91.32,122.16,134.91,62.82,,-39.36
sFC,,40.44,90.56,87.41,79.01,110.18,124.13,40.61,-39.36,
