,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.21,2.32,0.03,1.58,0.26,0.38,0.79,15.64
DCC_joint,,2.21,,0.20,2.41,0.70,2.72,3.02,1.33,15.68
DCC_bivariate_loop,,2.32,0.20,,2.52,0.87,2.81,3.10,1.47,14.42
SW_cross_validated,,0.03,2.41,2.52,,1.72,0.25,0.38,0.86,17.58
SW_15,,1.58,0.70,0.87,1.72,,2.01,2.26,0.71,16.29
SW_30,,0.26,2.72,2.81,0.25,2.01,,0.12,1.11,18.42
SW_60,,0.38,3.02,3.10,0.38,2.26,0.12,,1.27,20.79
SW_120,,0.79,1.33,1.47,0.86,0.71,1.11,1.27,,14.42
sFC,,15.64,15.68,14.42,17.58,16.29,18.42,20.79,14.42,
