,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,boxcar,stepwise,state_transition,change_point
0,99,89,87,79,55,91,93,21,89,71,79
1,99,61,39,71,63,35,65,97,97,99,97
2,89,77,75,69,35,63,97,83,95,51,27
3,95,55,61,37,33,31,93,75,95,63,67
4,69,87,93,71,43,37,97,99,21,53,63
5,95,97,93,99,35,87,37,65,53,91,99
6,83,77,23,71,63,99,97,39,63,85,31
7,93,47,83,49,43,99,85,41,41,95,67
8,45,55,71,65,31,87,33,39,55,97,45
9,91,91,99,27,35,39,91,57,63,63,57
