,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.9859e-11,3.2801e-08,1.2510e-34,4.7402e-85,3.0811e-36,2.1213e-61,3.2749e-39,3.2434e-10
DCC_joint,,1.9859e-11,,5.6217e-01,2.5138e-61,2.5090e-100,5.3971e-54,6.5564e-87,2.9501e-59,2.3509e-01
DCC_bivariate_loop,,3.2801e-08,5.6217e-01,,5.6706e-53,5.5240e-96,1.1273e-49,3.2666e-78,6.0595e-54,6.9313e-01
SW_cross_validated,,1.2510e-34,2.5138e-61,5.6706e-53,,2.1295e-46,4.6890e-05,1.5995e-10,1.3564e-04,1.2887e-62
SW_15,,4.7402e-85,2.5090e-100,5.5240e-96,2.1295e-46,,4.3610e-25,1.3558e-26,1.1350e-28,1.4304e-100
SW_30,,3.0811e-36,5.3971e-54,1.1273e-49,4.6890e-05,4.3610e-25,,2.7908e-01,6.1980e-01,1.4063e-53
SW_60,,2.1213e-61,6.5564e-87,3.2666e-78,1.5995e-10,1.3558e-26,2.7908e-01,,8.0129e-02,7.5058e-89
SW_120,,3.2749e-39,2.9501e-59,6.0595e-54,1.3564e-04,1.1350e-28,6.1980e-01,8.0129e-02,,3.2647e-59
sFC,,3.2434e-10,2.3509e-01,6.9313e-01,1.2887e-62,1.4304e-100,1.4063e-53,7.5058e-89,3.2647e-59,
