,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.76,5.30,6.88,18.28,4.65,8.78,27.80,196.65
DCC_joint,,3.76,,1.75,3.96,16.47,1.46,5.74,26.87,239.15
DCC_bivariate_loop,,5.30,1.75,,2.49,15.06,-0.03,4.02,25.43,236.66
SW_cross_validated,,6.88,3.96,2.49,,11.21,-2.26,0.94,20.28,172.68
SW_15,,18.28,16.47,15.06,11.21,,-13.57,-11.58,8.69,148.02
SW_30,,4.65,1.46,-0.03,-2.26,-13.57,,3.50,22.83,181.68
SW_60,,8.78,5.74,4.02,0.94,-11.58,3.50,,21.75,221.98
SW_120,,27.80,26.87,25.43,20.28,8.69,22.83,21.75,,139.22
sFC,,196.65,239.15,236.66,172.68,148.02,181.68,221.98,139.22,
