,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.06,4.23,6.40,4.62,3.80,4.17,1.00
DCC_bivariate_loop,,,0.06,,4.15,6.34,4.56,3.73,4.09,1.05
SW_cross_validated,,,4.23,4.15,,2.95,1.09,0.11,0.16,5.71
SW_15,,,6.40,6.34,2.95,,1.72,2.93,3.13,7.51
SW_30,,,4.62,4.56,1.09,1.72,,1.13,1.24,5.69
SW_60,,,3.80,3.73,0.11,2.93,1.13,,0.04,5.02
SW_120,,,4.17,4.09,0.16,3.13,1.24,0.04,,5.72
sFC,,,1.00,1.05,5.71,7.51,5.69,5.02,5.72,
