,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,1.81,10.29,44.68,27.87,15.76,8.75,-1.25
DCC_bivariate_loop,,,1.81,,7.97,40.59,24.66,13.13,6.65,-3.00
SW_cross_validated,,,10.29,7.97,,34.48,17.64,5.37,-0.91,-11.55
SW_15,,,44.68,40.59,34.48,,-16.81,-29.52,-33.17,-45.99
SW_30,,,27.87,24.66,17.64,-16.81,,-12.48,-17.43,-29.15
SW_60,,,15.76,13.13,5.37,-29.52,-12.48,,-5.95,-17.05
SW_120,,,8.75,6.65,-0.91,-33.17,-17.43,-5.95,,-9.93
sFC,,,-1.25,-3.00,-11.55,-45.99,-29.15,-17.05,-9.93,
