,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.9404e-04,1.9029e-07,2.4051e-11,1.2781e-54,4.4791e-06,4.9376e-17,2.7924e-95,0.0000e+00
DCC_joint,,1.9404e-04,,8.1208e-02,8.8810e-05,7.5992e-47,1.4415e-01,1.9195e-08,1.9608e-91,0.0000e+00
DCC_bivariate_loop,,1.9029e-07,8.1208e-02,,1.3028e-02,7.1738e-41,9.7280e-01,6.8551e-05,2.0057e-85,0.0000e+00
SW_cross_validated,,2.4051e-11,8.8810e-05,1.3028e-02,,1.6284e-25,2.4591e-02,3.4948e-01,2.4798e-63,0.0000e+00
SW_15,,1.2781e-54,7.5992e-47,7.1738e-41,1.6284e-25,,9.6140e-35,6.4104e-27,9.6951e-17,0.0000e+00
SW_30,,4.4791e-06,1.4415e-01,9.7280e-01,2.4591e-02,9.6140e-35,,5.1859e-04,2.4240e-74,0.0000e+00
SW_60,,4.9376e-17,1.9195e-08,6.8551e-05,3.4948e-01,6.4104e-27,5.1859e-04,,1.1246e-69,0.0000e+00
SW_120,,2.7924e-95,1.9608e-91,2.0057e-85,2.4798e-63,9.6951e-17,2.4240e-74,1.1246e-69,,0.0000e+00
sFC,,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,
