,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.80,3.04,1.56,2.25,2.38,11.57,16.32,15.28
DCC_joint,,3.80,,1.04,2.11,1.43,1.59,7.18,12.13,10.85
DCC_bivariate_loop,,3.04,1.04,,1.26,0.53,0.63,9.50,15.22,14.07
SW_cross_validated,,1.56,2.11,1.26,,0.67,0.67,9.20,13.74,12.60
SW_15,,2.25,1.43,0.53,0.67,,0.04,8.45,13.04,11.86
SW_30,,2.38,1.59,0.63,0.67,0.04,,9.71,15.07,13.92
SW_60,,11.57,7.18,9.50,9.20,8.45,9.71,,8.69,6.52
SW_120,,16.32,12.13,15.22,13.74,13.04,15.07,8.69,,4.88
sFC,,15.28,10.85,14.07,12.60,11.86,13.92,6.52,4.88,
