,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,-0.78,-8.95,13.08,-6.61,-13.58,24.27,152.03
DCC_bivariate_loop,,,-0.78,,-8.35,13.94,-5.92,-12.97,25.36,156.77
SW_cross_validated,,,-8.95,-8.35,,20.18,2.99,-3.14,30.45,133.92
SW_15,,,13.08,13.94,20.18,,-19.07,-25.60,9.33,115.21
SW_30,,,-6.61,-5.92,2.99,-19.07,,-6.84,30.60,157.24
SW_60,,,-13.58,-12.97,-3.14,-25.60,-6.84,,37.76,168.71
SW_120,,,24.27,25.36,30.45,9.33,30.60,37.76,,119.80
sFC,,,152.03,156.77,133.92,115.21,157.24,168.71,119.80,
