,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.22,2.17,1.15,3.31,1.58,0.94,4.50,16.29
DCC_joint,,2.22,,0.08,0.89,1.31,0.66,1.36,2.43,15.20
DCC_bivariate_loop,,2.17,0.08,,0.83,1.39,0.59,1.30,2.54,15.68
SW_cross_validated,,1.15,0.89,0.83,,2.02,0.30,0.31,3.04,13.39
SW_15,,3.31,1.31,1.39,2.02,,1.91,2.56,0.93,11.52
SW_30,,1.58,0.66,0.59,0.30,1.91,,0.68,3.06,15.72
SW_60,,0.94,1.36,1.30,0.31,2.56,0.68,,3.78,16.87
SW_120,,4.50,2.43,2.54,3.04,0.93,3.06,3.78,,11.98
sFC,,16.29,15.20,15.68,13.39,11.52,15.72,16.87,11.98,
