,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.69,0.56,1.35,2.53,1.39,1.98,1.47,0.65
DCC_joint,,0.69,,0.06,1.98,2.90,1.81,2.58,1.93,0.12
DCC_bivariate_loop,,0.56,0.06,,1.79,2.80,1.71,2.37,1.81,0.04
SW_cross_validated,,1.35,1.98,1.79,,1.64,0.41,0.66,0.39,2.01
SW_15,,2.53,2.90,2.80,1.64,,1.11,1.15,1.20,2.91
SW_30,,1.39,1.81,1.71,0.41,1.11,,0.11,0.05,1.80
SW_60,,1.98,2.58,2.37,0.66,1.15,0.11,,0.18,2.62
SW_120,,1.47,1.93,1.81,0.39,1.20,0.05,0.18,,1.93
sFC,,0.65,0.12,0.04,2.01,2.91,1.80,2.62,1.93,
