,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.18,1.03,4.47,2.79,1.58,0.87,0.13
DCC_bivariate_loop,,,0.18,,0.80,4.06,2.47,1.31,0.67,0.30
SW_cross_validated,,,1.03,0.80,,3.45,1.76,0.54,0.09,1.16
SW_15,,,4.47,4.06,3.45,,1.68,2.95,3.32,4.60
SW_30,,,2.79,2.47,1.76,1.68,,1.25,1.74,2.92
SW_60,,,1.58,1.31,0.54,2.95,1.25,,0.59,1.70
SW_120,,,0.87,0.67,0.09,3.32,1.74,0.59,,0.99
sFC,,,0.13,0.30,1.16,4.60,2.92,1.70,0.99,
