,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.2283e-17,1.1862e-37,3.8012e-31,9.7769e-37,2.9710e-66,5.4018e-10,1.9151e-04,1.5283e-11
DCC_joint,,3.2283e-17,,6.9411e-13,2.3611e-11,6.1521e-14,5.3732e-46,1.2494e-74,1.0384e-54,4.4857e-91
DCC_bivariate_loop,,1.1862e-37,6.9411e-13,,7.5554e-02,1.1566e-01,2.0181e-19,4.3504e-106,1.2178e-86,7.6341e-124
SW_cross_validated,,3.8012e-31,2.3611e-11,7.5554e-02,,6.6302e-01,1.8670e-07,2.5784e-67,3.6574e-56,1.5356e-72
SW_15,,9.7769e-37,6.1521e-14,1.1566e-01,6.6302e-01,,4.2278e-11,1.0494e-87,6.0773e-73,1.9802e-97
SW_30,,2.9710e-66,5.3732e-46,2.0181e-19,1.8670e-07,4.2278e-11,,4.5237e-130,1.6969e-114,1.4347e-143
SW_60,,5.4018e-10,1.2494e-74,4.3504e-106,2.5784e-67,1.0494e-87,4.5237e-130,,5.3066e-05,7.5155e-01
SW_120,,1.9151e-04,1.0384e-54,1.2178e-86,3.6574e-56,6.0773e-73,1.6969e-114,5.3066e-05,,2.2308e-07
sFC,,1.5283e-11,4.4857e-91,7.6341e-124,1.5356e-72,1.9802e-97,1.4347e-143,7.5155e-01,2.2308e-07,
