,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.59,2.76,5.24,20.39,12.97,9.17,5.82,1.29
DCC_joint,,1.59,,1.50,4.60,23.91,13.97,9.64,5.27,-0.34
DCC_bivariate_loop,,2.76,1.50,,3.25,22.11,12.53,8.04,4.01,-1.78
SW_cross_validated,,5.24,4.60,3.25,,16.23,8.41,3.86,0.92,-4.76
SW_15,,20.39,23.91,22.11,16.23,,-6.85,-13.95,-14.07,-23.35
SW_30,,12.97,13.97,12.53,8.41,-6.85,,-5.42,-7.00,-13.86
SW_60,,9.17,9.64,8.04,3.86,-13.95,-5.42,,-2.58,-9.62
SW_120,,5.82,5.27,4.01,0.92,-14.07,-7.00,-2.58,,-5.41
sFC,,1.29,-0.34,-1.78,-4.76,-23.35,-13.86,-9.62,-5.41,
