,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,17.46,7.00,7.15,13.37,7.29,9.36,40.66,51.50
DCC_joint,,17.46,,7.63,5.40,0.94,5.54,5.68,11.11,17.05
DCC_bivariate_loop,,7.00,7.63,,1.12,5.82,1.11,1.87,19.02,24.26
SW_cross_validated,,7.15,5.40,1.12,,4.11,0.02,0.52,13.99,17.96
SW_15,,13.37,0.94,5.82,4.11,,4.20,4.09,9.83,14.26
SW_30,,7.29,5.54,1.11,0.02,4.20,,0.55,14.41,18.51
SW_60,,9.36,5.68,1.87,0.52,4.09,0.55,,16.79,22.05
SW_120,,40.66,11.11,19.02,13.99,9.83,14.41,16.79,,12.76
sFC,,51.50,17.05,24.26,17.96,14.26,18.51,22.05,12.76,
