,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.81,2.07,4.61,11.33,6.09,4.45,10.61,8.94
DCC_joint,,5.81,,-11.37,-3.21,11.80,1.51,-3.16,15.11,13.07
DCC_bivariate_loop,,2.07,-11.37,,6.80,17.45,8.78,5.98,23.66,23.79
SW_cross_validated,,4.61,-3.21,6.80,,12.96,3.54,-0.24,15.80,13.53
SW_15,,11.33,11.80,17.45,12.96,,-8.84,-12.68,-3.26,-6.95
SW_30,,6.09,1.51,8.78,3.54,-8.84,,-3.56,8.35,5.10
SW_60,,4.45,-3.16,5.98,-0.24,-12.68,-3.56,,14.72,12.15
SW_120,,10.61,15.11,23.66,15.80,-3.26,8.35,14.72,,-6.82
sFC,,8.94,13.07,23.79,13.53,-6.95,5.10,12.15,-6.82,
