,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.64,5.17,8.95,36.22,21.99,15.68,12.85,3.44
DCC_joint,,3.64,,1.63,5.00,28.25,16.55,10.74,7.48,-0.41
DCC_bivariate_loop,,5.17,1.63,,3.18,24.73,14.05,8.50,5.18,-2.09
SW_cross_validated,,8.95,5.00,3.18,,21.29,10.84,5.21,1.56,-5.62
SW_15,,36.22,28.25,24.73,21.29,,-9.80,-16.50,-23.14,-30.36
SW_30,,21.99,16.55,14.05,10.84,-9.80,,-5.96,-10.80,-17.77
SW_60,,15.68,10.74,8.50,5.21,-16.50,-5.96,,-4.37,-11.71
SW_120,,12.85,7.48,5.18,1.56,-23.14,-10.80,-4.37,,-8.44
sFC,,3.44,-0.41,-2.09,-5.62,-30.36,-17.77,-11.71,-8.44,
