,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,6.00,2.30,3.33,8.09,4.60,2.80,2.77,17.29
DCC_joint,,6.00,,4.64,2.06,2.45,1.35,3.45,3.54,14.98
DCC_bivariate_loop,,2.30,4.64,,1.59,7.31,2.94,0.77,0.72,21.01
SW_cross_validated,,3.33,2.06,1.59,,3.99,0.86,0.87,0.92,12.47
SW_15,,8.09,2.45,7.31,3.99,,3.65,5.78,5.91,13.14
SW_30,,4.60,1.35,2.94,0.86,3.65,,1.98,2.06,14.66
SW_60,,2.80,3.45,0.77,0.87,5.78,1.98,,0.05,16.85
SW_120,,2.77,3.54,0.72,0.92,5.91,2.06,0.05,,17.25
sFC,,17.29,14.98,21.01,12.47,13.14,14.66,16.85,17.25,
