,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.6662e-05,5.3429e-02,2.1857e-04,1.2653e-09,9.2931e-06,3.1191e-04,3.5569e-09,4.8455e-08
DCC_joint,,1.6662e-05,,1.1897e-09,4.8231e-03,6.6204e-10,1.4862e-01,5.4032e-03,1.1405e-11,1.2573e-10
DCC_bivariate_loop,,5.3429e-02,1.1897e-09,,2.2786e-06,9.9696e-13,6.3375e-08,1.1688e-05,5.1902e-15,4.7141e-15
SW_cross_validated,,2.1857e-04,4.8231e-03,2.2786e-06,,1.4428e-10,2.3454e-03,8.1352e-01,5.3943e-12,7.1873e-11
SW_15,,1.2653e-09,6.6204e-10,9.9696e-13,1.4428e-10,,5.7313e-08,2.0781e-10,4.3227e-03,1.7062e-06
SW_30,,9.2931e-06,1.4862e-01,6.3375e-08,2.3454e-03,5.7313e-08,,2.2506e-03,1.3176e-07,7.4667e-05
SW_60,,3.1191e-04,5.4032e-03,1.1688e-05,8.1352e-01,2.0781e-10,2.2506e-03,,1.7596e-11,4.1307e-10
SW_120,,3.5569e-09,1.1405e-11,5.1902e-15,5.3943e-12,4.3227e-03,1.3176e-07,1.7596e-11,,2.1941e-06
sFC,,4.8455e-08,1.2573e-10,4.7141e-15,7.1873e-11,1.7062e-06,7.4667e-05,4.1307e-10,2.1941e-06,
