,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.8140e-01,6.6714e-01,3.9795e-04,5.1434e-19,6.2869e-12,2.0251e-10,2.9828e-07,6.7376e-01
DCC_joint,,7.8140e-01,,4.8234e-01,4.3034e-04,1.4637e-19,3.7350e-12,7.0860e-11,2.3847e-07,8.7348e-01
DCC_bivariate_loop,,6.6714e-01,4.8234e-01,,3.0546e-04,2.4275e-18,1.1723e-11,6.1623e-10,3.5246e-07,4.0893e-01
SW_cross_validated,,3.9795e-04,4.3034e-04,3.0546e-04,,9.9360e-17,5.1774e-09,1.6397e-05,3.8049e-03,6.5239e-04
SW_15,,5.1434e-19,1.4637e-19,2.4275e-18,9.9360e-17,,2.1751e-12,4.9382e-18,2.1084e-15,2.3176e-19
SW_30,,6.2869e-12,3.7350e-12,1.1723e-11,5.1774e-09,2.1751e-12,,1.0100e-06,1.8801e-06,5.2866e-12
SW_60,,2.0251e-10,7.0860e-11,6.1623e-10,1.6397e-05,4.9382e-18,1.0100e-06,,1.4524e-01,1.3441e-10
SW_120,,2.9828e-07,2.3847e-07,3.5246e-07,3.8049e-03,2.1084e-15,1.8801e-06,1.4524e-01,,3.5827e-07
sFC,,6.7376e-01,8.7348e-01,4.0893e-01,6.5239e-04,2.3176e-19,5.2866e-12,1.3441e-10,3.5827e-07,
