,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.12,0.20,1.93,17.78,6.99,5.66,3.52,0.19
DCC_joint,,0.12,,0.32,1.92,19.14,7.22,6.05,3.58,0.07
DCC_bivariate_loop,,0.20,0.32,,1.99,16.34,6.75,5.30,3.49,0.38
SW_cross_validated,,1.93,1.92,1.99,,13.25,4.63,2.60,1.48,1.84
SW_15,,17.78,19.14,16.34,13.25,,7.46,15.70,11.14,18.65
SW_30,,6.99,7.22,6.75,4.63,7.46,,3.23,3.09,7.07
SW_60,,5.66,6.05,5.30,2.60,15.70,3.23,,0.68,5.82
SW_120,,3.52,3.58,3.49,1.48,11.14,3.09,0.68,,3.48
sFC,,0.19,0.07,0.38,1.84,18.65,7.07,5.82,3.48,
