,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,1.,0.4610,0.0020,0.0000,0.0000,0.0000,0.0006,1.
DCC_joint,nan,-1.5942,-,1.,0.0080,0.0000,0.0000,0.0000,0.0019,1.
DCC_bivariate_loop,nan,-2.7632,-1.5048,-,0.1616,0.0000,0.0000,0.0000,0.0294,1.
SW_cross_validated,nan,-5.2372,-4.5993,-3.2455,-,0.0000,0.0000,0.0417,1.,0.0056
SW_15,nan,-20.3927,-23.9076,-22.1089,-16.2294,-,0.0001,0.0000,0.0000,0.0000
SW_30,nan,-12.9674,-13.9701,-12.5289,-8.4121,6.8498,-,0.0013,0.0001,0.0000
SW_60,nan,-9.172,-9.6429,-8.0402,-3.8553,13.9498,5.4246,-,0.6761,0.0000
SW_120,nan,-5.8187,-5.2722,-4.0133,-0.9166,14.0654,6.9997,2.5824,-,0.0014
sFC,nan,-1.2885,0.3374,1.7817,4.7603,23.3544,13.8621,9.6189,5.4139,-
