,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.63,2.31,4.00,16.20,9.84,7.01,5.75,1.54
DCC_joint,,1.63,,0.73,2.23,12.63,7.40,4.80,3.35,0.18
DCC_bivariate_loop,,2.31,0.73,,1.42,11.06,6.28,3.80,2.32,0.93
SW_cross_validated,,4.00,2.23,1.42,,9.52,4.85,2.33,0.70,2.51
SW_15,,16.20,12.63,11.06,9.52,,4.38,7.38,10.35,13.58
SW_30,,9.84,7.40,6.28,4.85,4.38,,2.66,4.83,7.95
SW_60,,7.01,4.80,3.80,2.33,7.38,2.66,,1.95,5.24
SW_120,,5.75,3.35,2.32,0.70,10.35,4.83,1.95,,3.78
sFC,,1.54,0.18,0.93,2.51,13.58,7.95,5.24,3.78,
