,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,7.13,2.71,2.37,7.35,3.20,1.96,3.17,35.09
DCC_joint,,7.13,,5.92,4.73,0.83,4.38,6.15,5.66,12.17
DCC_bivariate_loop,,2.71,5.92,,0.46,6.03,1.27,0.72,0.56,47.42
SW_cross_validated,,2.37,4.73,0.46,,4.46,0.60,0.92,0.11,23.62
SW_15,,7.35,0.83,6.03,4.46,,4.07,6.26,5.73,16.81
SW_30,,3.20,4.38,1.27,0.60,4.07,,1.73,0.90,25.09
SW_60,,1.96,6.15,0.72,0.92,6.26,1.73,,1.23,40.53
SW_120,,3.17,5.66,0.56,0.11,5.73,0.90,1.23,,48.18
sFC,,35.09,12.17,47.42,23.62,16.81,25.09,40.53,48.18,
