,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.28,-0.44,4.34,39.88,15.66,12.70,7.89,0.43
DCC_joint,,0.28,,-0.72,4.30,42.79,16.15,13.54,8.02,0.16
DCC_bivariate_loop,,-0.44,-0.72,,4.46,36.54,15.09,11.85,7.80,0.85
SW_cross_validated,,4.34,4.30,4.46,,29.64,10.36,5.82,3.32,-4.11
SW_15,,39.88,42.79,36.54,29.64,,-16.67,-35.11,-24.91,-41.70
SW_30,,15.66,16.15,15.09,10.36,-16.67,,-7.23,-6.90,-15.82
SW_60,,12.70,13.54,11.85,5.82,-35.11,-7.23,,-1.52,-13.02
SW_120,,7.89,8.02,7.80,3.32,-24.91,-6.90,-1.52,,-7.79
sFC,,0.43,0.16,0.85,-4.11,-41.70,-15.82,-13.02,-7.79,
