,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,0.71,1.23,2.34,9.11,5.79,4.10,2.60,0.57
DCC_joint,,0.71,,0.67,2.06,10.69,6.25,4.31,2.36,0.15
DCC_bivariate_loop,,1.23,0.67,,1.45,9.89,5.60,3.60,1.79,0.80
SW_cross_validated,,2.34,2.06,1.45,,7.26,3.76,1.72,0.41,2.13
SW_15,,9.11,10.69,9.89,7.26,,3.06,6.24,6.29,10.44
SW_30,,5.79,6.25,5.60,3.76,3.06,,2.43,3.13,6.20
SW_60,,4.10,4.31,3.60,1.72,6.24,2.43,,1.15,4.30
SW_120,,2.60,2.36,1.79,0.41,6.29,3.13,1.15,,2.42
sFC,,0.57,0.15,0.80,2.13,10.44,6.20,4.30,2.42,
