,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0006,1.,0.0079,0.0000,0.0003,0.0112,0.0000,0.0000
DCC_joint,nan,-5.8102,-,0.0000,0.1736,0.0000,1.,0.1945,0.0000,0.0000
DCC_bivariate_loop,nan,-2.067,11.374,-,0.0001,0.0000,0.0000,0.0004,0.0000,0.0000
SW_cross_validated,nan,-4.6076,3.213,-6.8013,-,0.0000,0.0844,1.,0.0000,0.0000
SW_15,nan,-11.33,-11.799,-17.4534,-12.9628,-,0.0000,0.0000,0.1556,0.0001
SW_30,nan,-6.0945,-1.5091,-8.7818,-3.5388,8.8417,-,0.0810,0.0000,0.0027
SW_60,nan,-4.4462,3.1613,-5.9822,0.2394,12.676,3.5574,-,0.0000,0.0000
SW_120,nan,-10.6113,-15.1101,-23.6624,-15.7987,3.2627,-8.3531,-14.7232,-,0.0001
sFC,nan,-8.9424,-13.0723,-23.793,-13.5252,6.9511,-5.1009,-12.15,6.8208,-
