,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,15.93,6.06,5.30,16.43,7.16,4.37,7.09,78.47
DCC_joint,,15.93,,-13.24,-10.57,-1.86,-9.79,-13.75,-12.66,27.22
DCC_bivariate_loop,,6.06,-13.24,,1.02,13.49,2.85,-1.61,1.25,106.03
SW_cross_validated,,5.30,-10.57,1.02,,9.97,1.35,-2.06,-0.24,52.81
SW_15,,16.43,-1.86,13.49,9.97,,-9.10,-14.01,-12.80,37.59
SW_30,,7.16,-9.79,2.85,1.35,-9.10,,-3.87,-2.02,56.11
SW_60,,4.37,-13.75,-1.61,-2.06,-14.01,-3.87,,2.75,90.64
SW_120,,7.09,-12.66,1.25,-0.24,-12.80,-2.02,2.75,,107.74
sFC,,78.47,27.22,106.03,52.81,37.59,56.11,90.64,107.74,
