,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.8669e-03,6.4181e-05,4.7977e-08,2.8298e-18,1.8482e-14,6.1132e-12,1.6463e-10,2.8850e-03
DCC_joint,,1.8669e-03,,1.2147e-01,9.3822e-05,2.3140e-16,2.4631e-12,2.9519e-09,6.2811e-07,6.8795e-01
DCC_bivariate_loop,,6.4181e-05,1.2147e-01,,5.1760e-03,2.3942e-15,3.8211e-11,1.0160e-07,6.2406e-05,5.1526e-02
SW_cross_validated,,4.7977e-08,9.3822e-05,5.1760e-03,,3.2637e-14,2.5501e-09,5.8936e-05,1.3591e-01,2.4652e-05
SW_15,,2.8298e-18,2.3140e-16,2.3942e-15,3.2637e-14,,1.2163e-08,2.5918e-12,7.6667e-15,6.4888e-17
SW_30,,1.8482e-14,2.4631e-12,3.8211e-11,2.5501e-09,1.2163e-08,,1.2259e-05,2.7055e-09,7.3219e-13
SW_60,,6.1132e-12,2.9519e-09,1.0160e-07,5.8936e-05,2.5918e-12,1.2259e-05,,3.7315e-04,7.4469e-10
SW_120,,1.6463e-10,6.2811e-07,6.2406e-05,1.3591e-01,7.6667e-15,2.7055e-09,3.7315e-04,,1.1294e-07
sFC,,2.8850e-03,6.8795e-01,5.1526e-02,2.4652e-05,6.4888e-17,7.3219e-13,7.4469e-10,1.1294e-07,
