,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.38,0.51,0.16,2.00,0.40,0.35,0.86,4.36
SVWP,0.38,,0.05,0.50,0.92,0.15,0.67,1.04,2.50
DCC_joint,0.51,0.05,,0.69,2.14,0.21,1.11,1.79,5.85
SW_cross_validated,0.16,0.50,0.69,,2.14,0.59,0.15,0.65,4.41
SW_15,2.00,0.92,2.14,2.14,,2.96,3.40,4.26,6.48
SW_30,0.40,0.15,0.21,0.59,2.96,,1.05,1.81,7.85
SW_60,0.35,0.67,1.11,0.15,3.40,1.05,,0.65,6.92
SW_120,0.86,1.04,1.79,0.65,4.26,1.81,0.65,,7.85
sFC,4.36,2.50,5.85,4.41,6.48,7.85,6.92,7.85,
