,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.04,1.77,0.34,0.21,0.79,0.42,0.34,0.40
SVWP,0.04,,1.94,0.32,0.19,0.86,0.49,0.32,0.45
DCC_joint,1.77,1.94,,1.62,1.90,0.58,1.36,2.00,1.02
SW_cross_validated,0.34,0.32,1.62,,0.17,0.95,0.66,0.07,0.63
SW_15,0.21,0.19,1.90,0.17,,0.95,0.62,0.12,0.57
SW_30,0.79,0.86,0.58,0.95,0.95,,0.46,1.05,0.35
SW_60,0.42,0.49,1.36,0.66,0.62,0.46,,0.74,0.06
SW_120,0.34,0.32,2.00,0.07,0.12,1.05,0.74,,0.68
sFC,0.40,0.45,1.02,0.63,0.57,0.35,0.06,0.68,
