,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,-,1.,1.,1.,0.0000,0.0061,1.,1.,0.4113
SVWP,-0.2599,-,1.,1.,0.0001,0.0278,1.,1.,0.3334
DCC_joint,-2.148,-1.8144,-,1.,0.0329,1.,1.,0.4783,0.0044
SW_cross_validated,-1.0636,-0.6884,1.5029,-,0.0000,0.0065,1.,1.,0.0050
SW_15,-7.396,-6.5377,-3.9621,-8.0563,-,0.0346,0.0000,0.0000,0.0000
SW_30,-4.7223,-4.0371,-1.5484,-4.6922,3.939,-,0.0215,0.0001,0.0000
SW_60,-2.1311,-1.6305,0.7735,-1.2979,8.0847,4.153,-,0.109,0.0001
SW_120,0.3289,0.6067,2.746,1.788,10.1063,6.7732,3.4238,-,0.1868
sFC,2.8165,2.914,4.873,4.8116,12.7782,9.7424,6.7648,3.1797,-
