,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,5.3301e-01,2.9032e-13,4.5819e-03,5.2777e-02,3.1235e-15,1.0305e-12,1.3603e-02,8.9585e-209
SVWP,5.3301e-01,,1.1197e-11,3.7015e-04,2.3151e-01,1.1919e-13,3.4033e-11,6.9977e-02,5.6732e-217
DCC_joint,2.9032e-13,1.1197e-11,,1.2743e-30,7.1792e-20,1.0105e-01,6.8862e-01,4.7390e-10,0.0000e+00
SW_cross_validated,4.5819e-03,3.7015e-04,1.2743e-30,,3.3141e-09,3.1255e-32,3.9303e-28,1.9147e-09,1.6912e-222
SW_15,5.2777e-02,2.3151e-01,7.1792e-20,3.3141e-09,,1.9102e-21,1.9770e-16,2.9726e-01,0.0000e+00
SW_30,3.1235e-15,1.1919e-13,1.0105e-01,3.1255e-32,1.9102e-21,,2.8640e-01,3.3237e-12,3.4585e-322
SW_60,1.0305e-12,3.4033e-11,6.8862e-01,3.9303e-28,1.9770e-16,2.8640e-01,,2.7673e-09,1.4721e-311
SW_120,1.3603e-02,6.9977e-02,4.7390e-10,1.9147e-09,2.9726e-01,3.3237e-12,2.7673e-09,,1.5920e-270
sFC,8.9585e-209,5.6732e-217,0.0000e+00,1.6912e-222,0.0000e+00,3.4585e-322,1.4721e-311,1.5920e-270,
