,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,2.67,-7.39,-0.93,-9.83,-15.95,-9.57,24.88,35.43
SVWP,2.67,,-9.32,-3.63,-11.33,-16.40,-11.13,17.42,25.12
DCC_joint,-7.39,-9.32,,7.20,-4.74,-15.79,-4.56,57.29,101.63
SW_cross_validated,-0.93,-3.63,7.20,,-9.97,-16.91,-9.55,29.54,42.87
SW_15,-9.83,-11.33,-4.74,-9.97,,-10.85,-0.85,59.32,99.79
SW_30,-15.95,-16.40,-15.79,-16.91,-10.85,,7.90,66.96,105.46
SW_60,-9.57,-11.13,-4.56,-9.55,-0.85,7.90,,48.68,71.20
SW_120,24.88,17.42,57.29,29.54,59.32,66.96,48.68,,16.32
sFC,35.43,25.12,101.63,42.87,99.79,105.46,71.20,16.32,
