,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,-0.02,-21.64,-3.73,-18.78,-22.03,-15.63,-0.21,-5.52
SVWP,-0.02,,-22.77,-3.82,-19.69,-23.02,-16.21,-0.19,-5.77
DCC_joint,-21.64,-22.77,,16.47,3.89,-3.07,4.21,28.86,27.88
SW_cross_validated,-3.73,-3.82,16.47,,-13.82,-17.21,-11.29,4.12,-0.71
SW_15,-18.78,-19.69,3.89,-13.82,,-6.08,1.33,24.40,21.83
SW_30,-22.03,-23.02,-3.07,-17.21,-6.08,,6.01,27.97,25.98
SW_60,-15.63,-16.21,4.21,-11.29,1.33,6.01,,18.83,15.09
SW_120,-0.21,-0.19,28.86,4.12,24.40,27.97,18.83,,-6.97
sFC,-5.52,-5.77,27.88,-0.71,21.83,25.98,15.09,-6.97,
