,VWP,SVWP,DCC_joint,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP,,0.27,0.74,0.09,0.98,1.60,0.96,2.49,3.54
SVWP,0.27,,0.93,0.36,1.13,1.64,1.11,1.74,2.51
DCC_joint,0.74,0.93,,0.72,0.47,1.58,0.46,5.73,10.16
SW_cross_validated,0.09,0.36,0.72,,1.00,1.69,0.95,2.95,4.29
SW_15,0.98,1.13,0.47,1.00,,1.08,0.09,5.93,9.98
SW_30,1.60,1.64,1.58,1.69,1.08,,0.79,6.70,10.55
SW_60,0.96,1.11,0.46,0.95,0.09,0.79,,4.87,7.12
SW_120,2.49,1.74,5.73,2.95,5.93,6.70,4.87,,1.63
sFC,3.54,2.51,10.16,4.29,9.98,10.55,7.12,1.63,
