,null,constant,periodic_1,periodic_2,periodic_3,periodic_4,periodic_5,checkerboard,stepwise,state_transition,change_point
33,0.817,0.340,0.168,0.440,0.190,1.112,1.112,0.195,0.220,1.479,0.471
34,1.289,0.909,0.407,0.325,0.100,1.112,1.112,1.020,1.122,1.553,0.471
35,0.182,0.584,0.341,0.529,0.224,1.112,1.112,0.309,0.207,1.706,0.471
36,0.471,0.472,0.564,0.270,0.174,1.112,1.112,0.598,0.410,0.765,0.471
37,0.702,0.647,0.409,0.321,0.137,1.112,1.112,0.465,1.021,1.082,0.471
38,0.776,0.710,0.347,0.193,0.221,1.112,1.112,0.395,0.479,0.787,0.471
39,0.362,0.996,0.523,0.208,1.071,1.112,1.112,0.555,0.577,1.311,0.471
40,0.692,0.653,0.263,0.198,0.304,1.112,1.112,0.376,1.340,0.941,0.471
41,1.244,0.670,0.393,0.258,0.207,1.112,1.112,1.130,0.197,0.428,0.471
42,0.395,0.222,0.306,0.966,0.265,1.112,1.112,0.209,0.262,0.676,0.471
43,1.000,0.413,0.417,0.173,0.114,1.112,1.112,0.847,0.561,1.595,0.471
44,0.815,0.689,0.784,0.170,0.315,1.112,1.112,0.938,0.204,1.422,0.471
45,0.921,0.888,0.247,0.306,0.311,1.112,1.112,0.680,1.336,0.776,0.471
46,0.304,0.270,0.461,0.405,0.240,1.112,1.112,0.511,0.259,1.337,0.471
47,1.050,0.418,0.424,0.193,0.986,1.112,1.112,1.411,0.342,0.335,0.471
48,0.523,1.636,0.476,0.292,0.124,1.112,1.112,0.722,0.517,1.669,0.471
49,1.108,1.619,0.181,0.287,0.239,1.112,1.112,0.250,0.266,0.553,0.471
50,0.445,0.922,0.978,0.433,0.124,1.112,1.112,0.628,0.865,0.587,0.471
51,1.062,0.413,0.825,0.350,0.266,1.112,1.112,1.185,0.297,0.554,0.471
52,1.408,0.744,0.247,0.252,0.136,1.112,1.112,0.295,0.246,1.805,0.471
53,1.360,0.274,0.454,0.267,0.232,1.112,1.112,0.846,0.531,1.314,0.471
54,0.332,0.303,0.359,0.293,0.162,1.112,1.112,0.194,0.319,0.441,0.471
55,0.793,0.324,0.182,0.289,0.115,1.112,1.112,0.191,0.378,1.206,0.471
56,1.142,1.366,0.284,0.231,0.248,1.112,1.112,0.979,0.733,0.793,0.471
57,1.503,1.222,0.113,0.208,0.092,1.112,1.112,0.167,0.429,0.441,0.471
58,0.766,1.650,0.407,0.235,0.267,1.112,1.112,0.288,0.312,0.412,0.471
59,0.540,1.177,0.771,0.271,0.153,1.112,1.112,1.191,0.257,0.513,0.471
60,1.272,0.350,0.519,0.400,0.207,1.112,1.112,1.293,0.449,0.610,0.471
61,1.178,0.436,0.886,0.194,1.360,1.112,1.112,0.668,0.462,0.291,0.471
62,0.699,0.727,0.295,0.325,0.145,1.112,1.112,0.092,0.703,0.381,0.471
63,0.673,0.430,0.416,0.236,0.255,1.112,1.112,0.737,0.244,0.439,0.471
64,0.537,0.938,0.636,0.553,0.246,1.112,1.112,0.996,0.635,0.941,0.471
65,0.454,0.506,0.984,0.321,0.153,1.112,1.112,0.398,0.518,0.858,0.471
66,0.591,1.398,0.624,0.243,0.120,1.112,1.112,0.204,1.094,1.051,0.471
67,1.108,0.827,0.892,0.191,0.160,1.112,1.112,0.428,0.227,0.822,0.471
68,1.092,0.756,0.526,0.442,0.249,1.112,1.112,0.905,0.853,0.944,0.471
69,0.570,0.381,0.564,0.350,0.158,1.112,1.112,1.364,0.533,0.240,0.471
70,0.587,1.107,0.612,0.237,0.241,1.112,1.112,0.185,0.478,0.737,0.471
71,1.009,1.371,0.608,0.166,0.268,1.112,1.112,0.155,0.700,0.273,0.471
72,0.326,0.697,0.814,0.429,0.109,1.112,1.112,1.052,1.161,0.706,0.471
73,1.202,0.764,0.160,0.267,0.166,1.112,1.112,0.864,0.372,0.549,0.471
74,0.349,0.263,0.252,0.269,0.936,1.112,1.112,0.446,0.300,1.417,0.471
75,0.742,0.482,0.493,0.355,0.134,1.112,1.112,0.267,0.511,0.562,0.471
76,0.707,0.232,0.271,0.127,0.241,1.112,1.112,1.370,0.838,1.164,0.471
77,0.606,0.829,0.281,0.193,0.320,1.112,1.112,0.462,0.679,1.658,0.471
78,0.726,0.611,0.430,0.116,0.254,1.112,1.112,0.668,0.669,0.491,0.471
79,1.055,0.145,0.648,0.446,0.076,1.112,1.112,1.189,0.393,0.562,0.471
80,0.373,1.246,0.683,0.248,0.259,1.112,1.112,0.175,0.770,0.821,0.471
81,1.155,1.049,0.377,0.221,0.196,1.112,1.112,0.341,0.314,1.198,0.471
82,0.790,0.305,0.606,0.176,0.193,1.112,1.112,1.270,0.584,1.527,0.471
83,0.609,0.333,0.200,0.176,0.355,1.112,1.112,0.639,0.995,1.076,0.471
84,0.729,1.251,0.247,0.267,0.340,1.112,1.112,0.593,0.574,1.621,0.471
85,0.281,0.698,0.465,0.078,0.226,1.112,1.112,1.059,0.505,0.863,0.471
86,1.093,0.868,0.672,0.285,0.164,1.112,1.112,0.618,0.492,0.354,0.471
87,0.848,1.262,0.262,0.340,0.193,1.112,1.112,0.916,0.469,0.555,0.471
88,1.211,0.769,0.467,0.217,0.178,1.112,1.112,0.372,0.524,0.590,0.471
89,1.086,1.458,0.319,0.376,0.144,1.112,1.112,0.257,0.308,0.219,0.471
90,1.103,0.387,0.536,0.132,0.176,1.112,1.112,0.556,0.956,0.430,0.471
91,0.859,1.238,0.405,0.217,0.211,1.112,1.112,1.247,0.352,0.852,0.471
92,0.703,0.402,0.558,0.344,0.246,1.112,1.112,0.927,0.229,0.574,0.471
93,0.999,0.349,0.135,0.253,0.218,1.112,1.112,0.312,0.160,0.461,0.471
94,0.430,0.567,0.676,0.178,0.118,1.112,1.112,0.470,0.679,1.192,0.471
95,0.505,0.388,0.221,0.353,0.266,1.112,1.112,0.191,0.138,0.807,0.471
96,0.398,0.765,0.426,0.154,0.204,1.112,1.112,0.757,0.373,0.731,0.471
97,1.204,1.339,0.595,0.395,0.265,1.112,1.112,0.370,0.453,0.621,0.471
98,1.143,0.493,0.592,0.473,0.147,1.112,1.112,0.448,0.310,0.272,0.471
99,0.976,1.548,0.778,0.090,0.271,1.112,1.112,0.420,0.267,0.649,0.471
100,0.901,0.924,0.523,0.184,0.652,1.112,1.112,0.628,1.242,0.647,0.471
101,0.369,0.319,0.358,0.378,1.302,1.112,1.112,0.735,0.393,0.702,0.471
102,0.716,0.672,0.355,1.007,0.166,1.112,1.112,0.521,0.674,0.450,0.471
103,1.134,0.851,0.723,0.394,0.126,1.112,1.112,0.842,0.960,0.807,0.471
104,0.636,0.327,0.453,0.173,0.279,1.112,1.112,1.183,0.333,1.095,0.471
105,1.636,0.914,0.461,0.223,0.475,1.112,1.112,0.267,0.811,0.512,0.471
106,0.691,1.045,0.335,0.165,0.185,1.112,1.112,0.250,0.831,0.242,0.471
107,1.097,1.231,0.530,0.359,0.981,1.112,1.112,1.594,0.164,0.732,0.471
108,0.866,0.390,0.401,0.208,0.180,1.112,1.112,1.103,1.146,1.365,0.471
109,0.912,1.093,0.514,0.351,0.227,1.112,1.112,0.134,0.563,1.079,0.471
110,0.974,0.491,0.500,0.421,0.197,1.112,1.112,1.382,0.191,1.362,0.471
111,1.110,0.214,0.410,0.182,0.457,1.112,1.112,1.262,0.949,0.375,0.471
112,1.102,0.372,0.340,0.306,0.224,1.112,1.112,0.255,0.435,0.290,0.471
113,0.691,1.368,0.382,0.117,0.161,1.112,1.112,1.384,0.458,1.079,0.471
114,0.272,0.354,0.204,0.381,1.393,1.112,1.112,1.281,0.334,1.145,0.471
115,1.308,1.749,0.307,0.173,1.056,1.112,1.112,0.203,0.985,0.530,0.471
116,0.711,0.534,0.482,0.307,0.695,1.112,1.112,0.243,0.844,0.836,0.471
117,0.771,1.080,0.127,0.259,0.103,1.112,1.112,0.754,0.482,0.628,0.471
118,0.771,1.137,0.480,0.329,0.207,1.112,1.112,0.418,0.345,1.064,0.471
119,1.060,0.776,0.482,0.370,0.316,1.112,1.112,1.038,0.604,0.699,0.471
120,0.589,0.388,0.497,0.304,0.737,1.112,1.112,0.455,0.705,0.460,0.471
121,0.495,1.284,0.535,0.369,0.870,1.112,1.112,0.338,0.425,1.036,0.471
122,0.514,0.343,0.222,0.168,0.147,1.112,1.112,0.690,0.340,0.854,0.471
123,0.310,0.835,0.420,0.326,0.295,1.112,1.112,0.766,0.656,0.446,0.471
124,1.536,0.430,0.453,0.364,0.267,1.112,1.112,0.957,0.165,1.038,0.471
125,0.362,0.477,0.359,0.319,0.268,1.112,1.112,1.155,0.351,1.651,0.471
126,0.356,1.422,0.472,0.160,0.247,1.112,1.112,0.271,0.270,0.317,0.471
127,1.199,0.841,0.456,0.277,1.801,1.112,1.112,0.156,0.130,1.358,0.471
128,0.316,0.888,0.189,0.202,0.195,1.112,1.112,0.290,0.483,0.854,0.471
129,1.065,0.352,0.813,0.180,0.104,1.112,1.112,0.789,0.597,0.637,0.471
130,0.768,0.820,0.309,0.346,0.117,1.112,1.112,1.051,0.608,0.819,0.471
131,1.241,0.833,0.605,0.298,0.194,1.112,1.112,0.858,0.348,0.967,0.471
132,0.632,0.674,0.586,0.278,0.135,1.112,1.112,1.317,0.944,1.050,0.471
133,0.620,0.780,0.552,0.210,0.141,1.112,1.112,1.582,0.761,0.412,0.471
134,0.681,0.718,0.318,0.231,0.173,1.112,1.112,1.048,0.172,0.619,0.471
135,0.443,0.588,0.322,0.375,0.123,1.112,1.112,0.169,0.473,0.485,0.471
136,1.236,0.948,0.402,0.392,0.131,1.112,1.112,0.161,0.326,0.970,0.471
137,0.971,0.916,0.446,0.249,0.254,1.112,1.112,0.513,0.194,0.509,0.471
138,0.775,0.308,0.430,0.326,0.185,1.112,1.112,0.410,0.695,1.452,0.471
139,1.082,0.588,0.974,0.180,0.188,1.112,1.112,0.253,0.806,0.502,0.471
140,1.248,0.670,0.386,0.385,0.940,1.112,1.112,0.967,0.450,0.942,0.471
141,1.505,1.026,0.289,0.133,0.186,1.112,1.112,0.741,0.231,0.337,0.471
142,0.427,1.395,0.611,0.399,0.288,1.112,1.112,0.453,1.016,0.310,0.471
143,1.735,0.233,1.080,0.402,0.249,1.112,1.112,0.680,0.516,0.605,0.471
144,1.228,0.423,0.475,0.192,0.148,1.112,1.112,0.754,0.429,1.162,0.471
145,0.483,1.287,0.437,0.383,1.327,1.112,1.112,0.557,0.396,0.858,0.471
146,1.011,0.326,0.414,0.238,0.312,1.112,1.112,0.589,0.334,0.910,0.471
147,1.455,1.306,0.510,0.190,0.229,1.112,1.112,0.236,0.795,1.399,0.471
148,0.547,1.331,0.538,0.402,0.242,1.112,1.112,0.340,0.161,0.373,0.471
149,0.937,0.250,0.434,0.174,0.305,1.112,1.112,1.233,0.275,1.434,0.471
150,0.932,0.967,0.393,0.225,0.168,1.112,1.112,1.023,0.743,0.914,0.471
151,0.890,0.560,0.291,0.512,0.166,1.112,1.112,0.564,0.530,0.627,0.471
152,0.514,1.423,0.229,0.410,0.133,1.112,1.112,0.708,1.016,0.457,0.471
153,0.626,1.103,0.212,0.390,0.250,1.112,1.112,0.993,0.290,0.711,0.471
154,1.073,0.228,0.651,0.164,0.270,1.112,1.112,0.278,0.982,1.366,0.471
155,1.535,0.701,0.288,0.091,0.256,1.112,1.112,0.419,0.365,1.403,0.471
156,0.760,0.322,0.670,0.165,0.220,1.112,1.112,1.331,1.220,0.309,0.471
157,1.077,0.476,0.339,0.076,0.259,1.112,1.112,1.038,0.383,0.363,0.471
158,0.576,0.665,0.230,0.185,1.341,1.112,1.112,0.519,0.861,0.745,0.471
159,0.701,0.809,0.499,0.131,0.200,1.112,1.112,0.143,0.570,0.218,0.471
160,0.992,0.273,0.271,0.332,0.235,1.112,1.112,0.196,0.401,1.363,0.471
161,0.850,1.486,0.399,0.334,0.256,1.112,1.112,0.321,0.478,0.502,0.471
162,0.990,1.497,0.341,0.217,0.123,1.112,1.112,0.181,0.649,1.255,0.471
163,1.130,1.246,0.288,0.211,0.182,1.112,1.112,0.234,0.234,1.678,0.471
164,0.632,0.289,0.413,0.227,0.151,1.112,1.112,0.719,0.304,1.040,0.471
165,0.427,0.386,0.543,0.308,0.162,1.112,1.112,0.386,0.591,0.729,0.471
166,1.131,0.601,0.304,0.286,0.301,1.112,1.112,0.388,0.255,0.677,0.471
167,0.657,0.369,0.269,0.259,0.285,1.112,1.112,0.759,0.301,1.191,0.471
168,0.570,0.889,0.493,0.537,0.381,1.112,1.112,0.159,1.160,0.265,0.471
169,0.233,0.284,0.530,0.483,0.370,1.112,1.112,1.090,0.994,0.657,0.471
170,1.519,0.361,0.632,0.208,0.334,1.112,1.112,0.798,0.929,0.468,0.471
171,0.679,0.178,0.168,0.249,0.298,1.112,1.112,1.083,0.533,0.875,0.471
172,0.825,0.394,0.292,0.209,0.149,1.112,1.112,0.964,0.167,0.485,0.471
173,0.790,0.328,0.151,0.210,0.279,1.112,1.112,0.438,1.059,0.670,0.471
174,0.439,0.967,0.153,0.234,0.204,1.112,1.112,0.973,0.197,1.106,0.471
175,1.214,0.603,0.770,0.082,0.217,1.112,1.112,0.374,0.418,0.379,0.471
176,1.164,0.452,0.773,0.193,0.620,1.112,1.112,0.367,1.295,0.494,0.471
177,1.035,0.151,0.444,0.328,0.349,1.112,1.112,0.237,0.432,0.397,0.471
178,1.085,1.053,0.397,0.279,0.351,1.112,1.112,0.198,0.484,1.322,0.471
179,0.354,0.135,0.337,0.186,0.273,1.112,1.112,0.179,0.272,0.889,0.471
180,0.624,0.635,0.606,0.388,0.177,1.112,1.112,1.102,0.760,0.942,0.471
181,0.338,1.444,0.407,0.303,0.216,1.112,1.112,0.273,0.295,0.623,0.471
182,0.877,1.251,0.213,0.173,0.186,1.112,1.112,0.803,0.273,0.336,0.471
183,0.832,0.416,0.109,0.382,0.328,1.112,1.112,0.946,1.338,0.601,0.471
184,1.072,0.754,0.892,0.230,0.267,1.112,1.112,0.675,1.045,0.604,0.471
185,0.894,0.619,0.419,0.277,1.135,1.112,1.112,0.609,0.401,0.600,0.471
186,0.667,0.519,0.406,0.260,0.149,1.112,1.112,0.154,0.862,0.897,0.471
187,1.233,0.512,0.393,0.342,0.280,1.112,1.112,0.190,0.565,0.650,0.471
188,0.747,1.169,0.598,0.192,0.210,1.112,1.112,0.922,0.211,1.280,0.471
189,0.924,1.048,0.696,0.234,0.255,1.112,1.112,0.516,0.570,0.984,0.471
190,1.309,0.438,0.212,0.188,0.413,1.112,1.112,0.887,0.824,0.537,0.471
191,0.305,0.936,0.762,0.453,0.953,1.112,1.112,0.658,0.800,0.483,0.471
192,0.773,0.291,0.426,0.216,0.136,1.112,1.112,0.191,1.197,0.571,0.471
193,1.123,1.497,0.359,0.210,0.313,1.112,1.112,0.527,0.216,1.032,0.471
194,0.385,1.814,0.229,0.309,0.717,1.112,1.112,0.469,0.218,0.578,0.471
195,0.674,0.230,0.824,0.264,0.177,1.112,1.112,0.409,0.519,0.772,0.471
196,0.358,0.876,0.272,0.222,0.215,1.112,1.112,0.414,1.210,0.841,0.471
197,0.901,0.653,0.173,0.108,0.268,1.112,1.112,0.215,0.743,0.530,0.471
198,0.722,0.443,0.261,0.234,0.260,1.112,1.112,0.376,0.272,0.941,0.471
199,1.017,1.118,0.203,0.184,1.112,1.112,1.112,0.767,0.643,0.471,0.471
