,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,0.1976,0.0000,0.0002,0.0678,0.0000,0.0000
DCC_joint,nan,-12.4756,-,1.,0.0000,0.0358,0.0042,0.0000,0.0533,0.0000
DCC_bivariate_loop,nan,-12.8231,-0.4647,-,0.0000,0.1075,0.002,0.0000,0.0229,0.0000
SW_cross_validated,nan,-3.1541,8.3037,8.6416,-,0.0000,0.2448,1.,0.0122,0.0000
SW_15,nan,-15.7931,-3.924,-3.4298,-11.3636,-,0.0000,0.0000,0.0001,0.0000
SW_30,nan,-6.3804,4.8909,5.244,-3.0561,7.983,-,0.2522,1.,0.0000
SW_60,nan,-3.6377,8.9148,9.2883,-0.2376,12.3797,3.0425,-,0.0095,0.0000
SW_120,nan,-7.9491,3.7454,4.1254,-4.4095,7.0552,-1.2425,-4.5216,-,0.0000
sFC,nan,-63.1293,-74.2578,-73.4167,-55.5486,-76.5333,-54.0721,-64.0324,-58.1415,-
