,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.73,2.14,3.42,17.64,12.51,8.05,5.20,1.66
DCC_joint,,1.73,,0.51,1.96,16.34,10.96,6.41,3.63,0.15
DCC_bivariate_loop,,2.14,0.51,,1.44,14.87,9.69,5.49,2.97,0.67
SW_cross_validated,,3.42,1.96,1.44,,11.68,6.89,3.31,1.25,2.15
SW_15,,17.64,16.34,14.87,11.68,,7.20,11.02,11.74,17.41
SW_30,,12.51,10.96,9.69,6.89,7.20,,4.68,6.31,11.83
SW_60,,8.05,6.41,5.49,3.31,11.02,4.68,,2.22,6.92
SW_120,,5.20,3.63,2.97,1.25,11.74,6.31,2.22,,3.92
sFC,,1.66,0.15,0.67,2.15,17.41,11.83,6.92,3.92,
