,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.29,0.65,1.55,10.99,6.55,4.02,1.74,1.89
DCC_joint,,1.29,,0.44,2.39,11.55,7.26,4.81,2.34,0.46
DCC_bivariate_loop,,0.65,0.44,,1.87,10.40,6.36,4.08,2.00,0.86
SW_cross_validated,,1.55,2.39,1.87,,7.68,3.98,1.92,0.59,2.81
SW_15,,10.99,11.55,10.40,7.68,,3.85,5.94,5.38,12.29
SW_30,,6.55,7.26,6.36,3.98,3.85,,2.12,2.46,7.88
SW_60,,4.02,4.81,4.08,1.92,5.94,2.12,,0.87,5.34
SW_120,,1.74,2.34,2.00,0.59,5.38,2.46,0.87,,2.61
sFC,,1.89,0.46,0.86,2.81,12.29,7.88,5.34,2.61,
