,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.3649,1.,0.1002,0.0000,0.0000,0.0000,0.0386,0.0181
DCC_joint,nan,2.8722,-,1.,0.0016,0.0000,0.0000,0.0000,0.0020,1.
DCC_bivariate_loop,nan,1.4526,-0.9758,-,0.0199,0.0000,0.0000,0.0000,0.0106,1.
SW_cross_validated,nan,-3.4615,-5.3403,-4.1883,-,0.0000,0.0000,0.0157,1.,0.0002
SW_15,nan,-24.5753,-25.8198,-23.2589,-17.1785,-,0.0000,0.0000,0.0000,0.0000
SW_30,nan,-14.6588,-16.2231,-14.2279,-8.8932,8.5992,-,0.0059,0.0011,0.0000
SW_60,nan,-8.9874,-10.7457,-9.1325,-4.2955,13.2888,4.7353,-,1.,0.0000
SW_120,nan,-3.8899,-5.2322,-4.4732,-1.315,12.0364,5.5057,1.9532,-,0.0006
sFC,nan,4.231,1.0347,1.918,6.2773,27.4765,17.6117,11.9424,5.8358,-
