,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,5.62,5.65,1.73,3.66,1.70,3.25,14.50,19.45
DCC_joint,,5.62,,0.05,4.84,2.69,5.02,3.04,9.74,15.80
DCC_bivariate_loop,,5.65,0.05,,4.88,2.74,5.06,3.08,9.65,15.67
SW_cross_validated,,1.73,4.84,4.88,,2.39,0.08,1.90,16.86,25.29
SW_15,,3.66,2.69,2.74,2.39,,2.53,0.44,14.45,22.83
SW_30,,1.70,5.02,5.06,0.08,2.53,,2.02,17.54,26.70
SW_60,,3.25,3.04,3.08,1.90,0.44,2.02,,14.44,22.27
SW_120,,14.50,9.74,9.65,16.86,14.45,17.54,14.44,,8.05
sFC,,19.45,15.80,15.67,25.29,22.83,26.70,22.27,8.05,
