,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.0135e-02,1.6354e-01,2.7846e-03,2.6772e-15,1.8932e-11,4.4968e-08,1.0733e-03,5.0237e-04
DCC_joint,,1.0135e-02,,3.4208e-01,4.4714e-05,1.1262e-15,3.4486e-12,2.9202e-09,5.6326e-05,3.1452e-01
DCC_bivariate_loop,,1.6354e-01,3.4208e-01,,5.5239e-04,7.0077e-15,3.1105e-11,3.5413e-08,2.9386e-04,7.1122e-02
SW_cross_validated,,2.7846e-03,4.4714e-05,5.5239e-04,,1.3066e-12,5.2594e-08,4.3543e-04,2.0501e-01,6.4186e-06
SW_15,,2.6772e-15,1.1262e-15,7.0077e-15,1.3066e-12,,8.6309e-08,9.6044e-11,4.8064e-10,3.7752e-16
SW_30,,1.8932e-11,3.4486e-12,3.1105e-11,5.2594e-08,8.6309e-08,,1.6519e-04,3.1500e-05,8.5472e-13
SW_60,,4.4968e-08,2.9202e-09,3.5413e-08,4.3543e-04,9.6044e-11,1.6519e-04,,6.6525e-02,5.4526e-10
SW_120,,1.0733e-03,5.6326e-05,2.9386e-04,2.0501e-01,4.8064e-10,3.1500e-05,6.6525e-02,,1.5802e-05
sFC,,5.0237e-04,3.1452e-01,7.1122e-02,6.4186e-06,3.7752e-16,8.5472e-13,5.4526e-10,1.5802e-05,
