,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,-,nan,nan,nan,nan,nan,nan,nan,nan,nan
SVWP_joint,nan,-,0.0000,0.0000,1.,0.0000,1.,1.,0.0003,0.0000
DCC_joint,nan,-17.1953,-,1.,0.0000,1.,0.0000,0.0000,0.0000,0.0000
DCC_bivariate_loop,nan,-18.877,-1.6178,-,0.0000,0.0582,0.0000,0.0000,0.0000,0.0000
SW_cross_validated,nan,-0.2543,14.9853,16.4124,-,0.0000,1.,1.,0.0011,0.0000
SW_15,nan,-12.6991,2.3455,3.7063,-11.3482,-,0.0000,0.0000,0.0028,0.0000
SW_30,nan,-1.5813,13.9663,15.4278,-1.2137,10.3235,-,1.,0.0108,0.0000
SW_60,nan,0.1535,15.4364,16.87,0.3761,11.7467,1.5976,-,0.0005,0.0000
SW_120,nan,-6.1965,7.7348,8.9877,-5.5251,5.0808,-4.4624,-5.888,-,0.0000
sFC,nan,-136.8176,-149.1299,-153.7807,-114.7723,-111.2466,-117.7503,-115.3335,-99.392,-
