,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.13,-6.34,-1.88,-6.37,-4.39,19.30,20.39
DCC_bivariate_loop,,,0.13,,-7.07,-2.14,-6.90,-5.02,22.26,23.74
SW_cross_validated,,,-6.34,-7.07,,3.94,-1.10,2.65,32.24,34.11
SW_15,,,-1.88,-2.14,3.94,,-4.36,-1.96,20.04,21.00
SW_30,,,-6.37,-6.90,-1.10,-4.36,,3.27,24.66,25.62
SW_60,,,-4.39,-5.02,2.65,-1.96,3.27,,33.96,36.52
SW_120,,,19.30,22.26,32.24,20.04,24.66,33.96,,2.29
sFC,,,20.39,23.74,34.11,21.00,25.62,36.52,2.29,
