,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,-4.14,-5.81,0.63,8.31,-0.98,0.27,7.88,-2.13
DCC_joint,,-4.14,,-0.73,3.03,9.71,1.52,2.83,9.46,3.40
DCC_bivariate_loop,,-5.81,-0.73,,3.71,10.46,2.11,3.54,11.21,5.23
SW_cross_validated,,0.63,3.03,3.71,,6.36,-1.20,-0.29,3.90,-1.37
SW_15,,8.31,9.71,10.46,6.36,,-7.31,-6.77,-4.16,-9.06
SW_30,,-0.98,1.52,2.11,-1.20,-7.31,,0.95,5.24,0.33
SW_60,,0.27,2.83,3.54,-0.29,-6.77,0.95,,4.47,-1.05
SW_120,,7.88,9.46,11.21,3.90,-4.16,5.24,4.47,,-9.96
sFC,,-2.13,3.40,5.23,-1.37,-9.06,0.33,-1.05,-9.96,
