,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,3.86,4.79,7.63,39.41,27.95,17.99,11.60,3.71
DCC_joint,,3.86,,1.14,4.38,36.54,24.51,14.32,8.11,-0.33
DCC_bivariate_loop,,4.79,1.14,,3.23,33.26,21.67,12.29,6.64,-1.49
SW_cross_validated,,7.63,4.38,3.23,,26.13,15.41,7.40,2.79,-4.81
SW_15,,39.41,36.54,33.26,26.13,,-16.11,-24.64,-26.26,-38.94
SW_30,,27.95,24.51,21.67,15.41,-16.11,,-10.46,-14.10,-26.46
SW_60,,17.99,14.32,12.29,7.40,-24.64,-10.46,,-4.95,-15.48
SW_120,,11.60,8.11,6.64,2.79,-26.26,-14.10,-4.95,,-8.77
sFC,,3.71,-0.33,-1.49,-4.81,-38.94,-26.46,-15.48,-8.77,
