,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,12.45,12.80,3.15,15.75,6.37,3.64,7.94,62.89
DCC_joint,,12.45,,0.46,-8.30,3.92,-4.89,-8.91,-3.75,74.26
DCC_bivariate_loop,,12.80,0.46,,-8.64,3.43,-5.24,-9.29,-4.13,73.42
SW_cross_validated,,3.15,-8.30,-8.64,,11.36,3.06,0.24,4.41,55.55
SW_15,,15.75,3.92,3.43,11.36,,-7.98,-12.38,-7.06,76.53
SW_30,,6.37,-4.89,-5.24,3.06,-7.98,,-3.04,1.24,54.07
SW_60,,3.64,-8.91,-9.29,0.24,-12.38,-3.04,,4.52,64.03
SW_120,,7.94,-3.75,-4.13,4.41,-7.06,1.24,4.52,,58.14
sFC,,62.89,74.26,73.42,55.55,76.53,54.07,64.03,58.14,
