,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,2.6923e-10,1.7219e-10,5.4882e-03,5.4265e-12,5.2200e-06,1.8823e-03,2.6835e-07,1.3958e-22
DCC_joint,,2.6923e-10,,6.4772e-01,1.4357e-07,9.9476e-04,1.1764e-04,5.0731e-08,1.4810e-03,7.5905e-24
DCC_bivariate_loop,,1.7219e-10,6.4772e-01,,8.0308e-08,2.9873e-03,5.4923e-05,2.7476e-08,6.3530e-04,9.3118e-24
SW_cross_validated,,5.4882e-03,1.4357e-07,8.0308e-08,,1.2071e-09,6.8009e-03,8.1487e-01,3.3826e-04,1.3804e-21
SW_15,,5.4265e-12,9.9476e-04,2.9873e-03,1.2071e-09,,2.5261e-07,3.0515e-10,1.3979e-06,4.4159e-24
SW_30,,5.2200e-06,1.1764e-04,5.4923e-05,6.8009e-03,2.5261e-07,,7.0056e-03,2.3001e-01,2.2357e-21
SW_60,,1.8823e-03,5.0731e-08,2.7476e-08,8.1487e-01,3.0515e-10,7.0056e-03,,2.6414e-04,1.0821e-22
SW_120,,2.6835e-07,1.4810e-03,6.3530e-04,3.3826e-04,1.3979e-06,2.3001e-01,2.6414e-04,,6.0989e-22
sFC,,1.3958e-22,7.5905e-24,9.3118e-24,1.3804e-21,4.4159e-24,2.2357e-21,1.0821e-22,6.0989e-22,
