,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,1.3595e-12,2.7621e-13,8.0606e-01,2.1047e-10,1.3306e-01,8.7635e-01,7.7948e-06,1.4050e-28
DCC_joint,,1.3595e-12,,1.2310e-01,1.3103e-11,3.0659e-02,4.2311e-11,7.9695e-12,3.9478e-07,2.7451e-29
DCC_bivariate_loop,,2.7621e-13,1.2310e-01,,2.8340e-12,1.6158e-03,8.0448e-12,1.7778e-12,4.4946e-08,1.5800e-29
SW_cross_validated,,8.0606e-01,1.3103e-11,2.8340e-12,,1.2334e-09,2.4056e-01,7.1125e-01,3.0233e-05,3.0450e-27
SW_15,,2.1047e-10,3.0659e-02,1.6158e-03,1.2334e-09,,5.4593e-09,7.1090e-10,7.7974e-05,5.3354e-27
SW_30,,1.3306e-01,4.2311e-11,8.0448e-12,2.4056e-01,5.4593e-09,,1.2753e-01,3.0098e-04,1.9213e-27
SW_60,,8.7635e-01,7.9695e-12,1.7778e-12,7.1125e-01,7.1090e-10,1.2753e-01,,1.4186e-05,2.7894e-27
SW_120,,7.7948e-06,3.9478e-07,4.4946e-08,3.0233e-05,7.7974e-05,3.0098e-04,1.4186e-05,,4.0424e-26
sFC,,1.4050e-28,2.7451e-29,1.5800e-29,3.0450e-27,5.3354e-27,1.9213e-27,2.7894e-27,4.0424e-26,
