,VWP_joint,SVWP_joint,DCC_joint,DCC_bivariate_loop,SW_cross_validated,SW_15,SW_30,SW_60,SW_120,sFC
VWP_joint,,,,,,,,,,
SVWP_joint,,,,,,,,,,
DCC_joint,,,,0.06,2.83,0.84,2.85,1.97,8.63,9.12
DCC_bivariate_loop,,,0.06,,3.16,0.95,3.08,2.25,9.96,10.62
SW_cross_validated,,,2.83,3.16,,1.76,0.49,1.19,14.42,15.25
SW_15,,,0.84,0.95,1.76,,1.95,0.88,8.96,9.39
SW_30,,,2.85,3.08,0.49,1.95,,1.46,11.03,11.46
SW_60,,,1.97,2.25,1.19,0.88,1.46,,15.19,16.33
SW_120,,,8.63,9.96,14.42,8.96,11.03,15.19,,1.02
sFC,,,9.12,10.62,15.25,9.39,11.46,16.33,1.02,
